1096084800,Musical & Performing Arts,3.87638,5
1096257600,"Drama,Action & Adventure,Art House & International",3.37373,4
1096257600,"Documentary,Special Interest",3.26489,4
1096257600,"Art House & International,Comedy",3.82201,3
1096257600,"Classics,Comedy",3.68718,4
1096257600,"Musical & Performing Arts,Art House & International,Comedy",3.55845,4
1096257600,"Drama,Romance,Musical & Performing Arts",3.71863,3
1096257600,Comedy,3.54739,3
1096257600,"Romance,Art House & International,Comedy",4.19859,4
1096257600,"Drama,Action & Adventure,Romance,Art House & International",3.73328,3
1096257600,Art House & International,3.35112,4
1096257600,"Documentary,Special Interest",3.14079,3
1096257600,"Animation,Kids & Family,Science Fiction & Fantasy",3.86958,3
1096257600,"Drama,Action & Adventure,Mystery & Suspense",4.21401,4
1096257600,"Drama,Comedy",4.00216,4
1096257600,"Drama,Kids & Family",3.90748,3
1096257600,"Western,Action & Adventure",4.20914,2
1096257600,"Drama,Action & Adventure",2.53791,4
1096257600,Art House & International,3.43384,4
1096257600,Drama,3.60582,4
1096257600,"Action & Adventure,Kids & Family,Comedy",3.5567,3
1096257600,"Drama,Television,Horror,Mystery & Suspense",3.51099,3
1096257600,"Action & Adventure,Horror,Mystery & Suspense",4.19041,4
1096257600,Horror,3.36851,4
1096257600,"Drama,Art House & International,Comedy",4.00258,4
1096257600,Drama,3.96285,4
1096257600,"Action & Adventure,Comedy",3.98981,4
1096257600,Comedy,3.57063,2
1096257600,"Drama,Classics",3.36265,4
1096257600,"Action & Adventure,Drama,Horror,Mystery & Suspense,Science Fiction & Fantasy",3.38886,4
1096257600,"Art House & International,Drama",2.963,3
1096257600,"Musical & Performing Arts,Drama",3.39889,4
1096257600,"Drama,Mystery & Suspense,Science Fiction & Fantasy",3.50362,4
1096257600,Drama,3.27401,3
1096257600,Comedy,3.90711,4
1096257600,"Mystery & Suspense,Horror",3.8347,4
1096257600,"Drama,Action & Adventure",4.00513,3
1096257600,"Action & Adventure,Mystery & Suspense,Comedy",4.04476,4
1096257600,"Drama,Action & Adventure,Romance,Mystery & Suspense",3.91734,4
1096257600,Musical & Performing Arts,3.84107,4
1096257600,Drama,3.50025,4
1096257600,Drama,3.48182,5
1096257600,"Documentary,Special Interest",3.80157,4
1096257600,"Drama,Horror,Mystery & Suspense",4.0663,4
1096257600,"Action & Adventure,Kids & Family",4.53264,4
1096257600,"Drama,Television,Romance",3.87565,4
1096257600,"Drama,Mystery & Suspense,Gay & Lesbian",3.64026,3
1096257600,"Documentary,Television",3.64665,3
1096257600,Musical & Performing Arts,3.77884,4
1096257600,"Documentary,Special Interest",3.67185,4
1096257600,Musical & Performing Arts,3.84307,5
1096257600,"Horror,Mystery & Suspense,Science Fiction & Fantasy",4.0617,4
1096257600,Action & Adventure,3.42707,4
1096257600,Comedy,4.10756,4
1096257600,"Drama,Horror,Mystery & Suspense,Special Interest",4.49181,4
1096257600,"Drama,Romance",3.75422,4
1096689600,"Art House & International,Action & Adventure",3.36032,4
1096689600,"Drama,Comedy",3.84568,3
1097380800,"Drama,Television",4.05089,5
1097380800,"Horror,Comedy",3.89784,3
1097380800,"Drama,Comedy",3.46979,3
1097640000,"Kids & Family,Art House & International,Science Fiction & Fantasy",3.47278,4
1097640000,Musical & Performing Arts,3.61471,4
1097726400,Special Interest,4.25408,3
1097726400,"Drama,Action & Adventure,Mystery & Suspense",4.23429,3
1097726400,Kids & Family,4.34671,4
1097726400,Action & Adventure,4.32612,5
1097726400,Comedy,4.01385,4
1097726400,Comedy,3.8158,3
1097899200,"Art House & International,Mystery & Suspense,Classics,Science Fiction & Fantasy",3.61497,3
1097899200,"Action & Adventure,Animation,Kids & Family,Science Fiction & Fantasy",4.09157,3
1097899200,"Art House & International,Mystery & Suspense,Special Interest",3.88789,4
1097899200,"Musical & Performing Arts,Animation",3.53909,4
1097899200,"Action & Adventure,Romance,Documentary,Drama,Kids & Family,Special Interest",3.73688,4
1098072000,"Western,Drama,Classics",3.36641,3
1098158400,"Drama,Romance,Comedy",3.79552,3
1100062800,"Romance,Art House & International,Comedy",3.8511,4
1100062800,Musical & Performing Arts,3.7005,3
1100062800,Musical & Performing Arts,3.80742,4
1100062800,"Horror,Comedy",4.15569,4
1100062800,"Classics,Science Fiction & Fantasy",4.10017,3
1100062800,Horror,3.21721,3
1100062800,"Sports & Fitness,Special Interest",3.65211,2
1100062800,"Drama,Comedy",3.92093,3
1100062800,Musical & Performing Arts,3.85439,4
1100062800,"Drama,Action & Adventure,Kids & Family,Mystery & Suspense",3.1057,3
1100062800,"Documentary,Special Interest",3.59149,4
1100062800,Western,3.78122,3
1100062800,"Drama,Television,Mystery & Suspense",3.93284,3
1100322000,"Drama,Classics,Comedy",3.48293,3
1100322000,"Comedy,Romance",3.45746,3
1100322000,"Musical & Performing Arts,Classics",3.77561,3
1100667600,"Documentary,Drama,Sports & Fitness",4.05273,3
1100667600,"Art House & International,Horror",4.16608,3
1100667600,Animation,3.3947,4
1100667600,"Drama,Action & Adventure,Mystery & Suspense",3.5223,3
1100667600,"Drama,Television",4.18427,4
1100667600,"Drama,Action & Adventure,Television,Mystery & Suspense",3.98731,3
1100667600,"Drama,Science Fiction & Fantasy,Comedy",4.03795,2
1100667600,Faith & Spirituality,3.54497,4
1100667600,Comedy,3.90125,3
1100667600,"Action & Adventure,Romance,Mystery & Suspense,Comedy",3.88822,3
1100667600,"Documentary,Television,Musical & Performing Arts",3.00623,3
1100667600,Musical & Performing Arts,4.08491,4
1100667600,"Drama,Mystery & Suspense,Classics",4.0653,4
1100667600,"Documentary,Drama,Faith & Spirituality,Science Fiction & Fantasy",3.33329,4
1100667600,"Drama,Action & Adventure,Mystery & Suspense",4.23814,3
1100667600,Musical & Performing Arts,4.34889,4
1100667600,"Action & Adventure,Art House & International,Mystery & Suspense",3.57774,3
1100667600,"Mystery & Suspense,Action & Adventure",3.67279,3
1100926800,Sports & Fitness,4.06673,3
1101272400,"Musical & Performing Arts,Documentary",3.98017,2
1101272400,"Drama,Action & Adventure,Art House & International,Mystery & Suspense",4.36213,4
1101272400,"Drama,Action & Adventure,Art House & International,Science Fiction & Fantasy",3.66102,4
1101272400,"Classics,Comedy",3.73307,3
1101618000,"Television,Comedy",3.65292,3
1101618000,"Documentary,Special Interest",3.47689,3
1102395600,"Romance,Musical & Performing Arts,Comedy",4.06409,4
1102395600,"Science Fiction & Fantasy,Comedy",3.81593,4
1102395600,Comedy,3.35694,4
1102395600,"Comedy,Kids & Family",4.19192,4
1102395600,"Drama,Action & Adventure,Mystery & Suspense",3.72154,4
1102395600,"Drama,Comedy",3.74706,3
1102395600,Art House & International,3.79785,3
1102395600,"Mystery & Suspense,Drama",3.74978,3
1102395600,Documentary,3.5943,3
1102395600,"Art House & International,Action & Adventure",3.64515,1
1102914000,"Mystery & Suspense,Horror",3.39609,3
1102914000,"Drama,Action & Adventure,Classics",4.02153,3
1102914000,"Drama,Art House & International,Comedy",4.08027,3
1102914000,"Drama,Action & Adventure,Mystery & Suspense,Comedy",3.12665,3
1102914000,"Mystery & Suspense,Action & Adventure",3.72588,3
1102914000,"Comedy,Romance",3.66051,3
1103000400,"Art House & International,Drama",3.95796,5
1103000400,"Art House & International,Drama",3.42998,2
1103000400,"Sports & Fitness,Television",3.96908,3
1103000400,Special Interest,3.96356,3
1103000400,"Drama,Gay & Lesbian,Comedy",3.95568,4
1103000400,"Action & Adventure,Anime & Manga,Art House & International,Science Fiction & Fantasy",4.235,5
1103173200,Drama,3.9177,3
1103173200,"Drama,Animation,Kids & Family",3.60713,4
1103173200,"Drama,Action & Adventure,Art House & International,Classics",3.33119,3
1103173200,"Drama,Art House & International,Comedy",3.42124,3
1105506000,Action & Adventure,3.2535,3
1105506000,"Drama,Horror,Classics,Science Fiction & Fantasy",3.5023,3
1105506000,Drama,3.59583,4
1105506000,"Romance,Musical & Performing Arts,Classics",3.72243,3
1105506000,Drama,3.57113,3
1105506000,"Horror,Special Interest",3.78016,3
1105506000,"Drama,Action & Adventure,Art House & International,Comedy",3.82442,4
1105506000,"Animation,Kids & Family",3.29823,4
1105506000,"Mystery & Suspense,Drama",3.72558,4
1105506000,"Drama,Action & Adventure",3.77589,3
1105506000,"Art House & International,Comedy",4.07827,2
1105506000,"Television,Kids & Family",3.94561,3
1105506000,"Art House & International,Drama",3.63194,3
1105506000,"Drama,Art House & International,Comedy",3.72934,4
1105506000,Sports & Fitness,3.63051,3
1105506000,"Western,Action & Adventure,Classics",4.22788,4
1106197200,"Western,Drama,Classics",3.12637,3
1106197200,"Documentary,Special Interest",3.47303,4
1106197200,Animation,3.8184,3
1106197200,"Comedy,Animation",3.91329,3
1106197200,"Documentary,Special Interest",3.69035,3
1106370000,"Drama,Art House & International,Mystery & Suspense,Comedy",3.21579,4
1106370000,"Action & Adventure,Art House & International,Comedy",3.82022,4
1106888400,"Art House & International,Mystery & Suspense",3.40151,3
1106888400,Action & Adventure,2.87283,3
1106888400,"Drama,Television",3.55224,3
1106888400,"Musical & Performing Arts,Drama",3.85572,3
1106888400,"Art House & International,Action & Adventure",3.85113,3
1107406800,"Action & Adventure,Television,Science Fiction & Fantasy",3.76831,3
1108702800,"Kids & Family,Art House & International,Science Fiction & Fantasy",3.7408,3
1108702800,"Romance,Musical & Performing Arts,Art House & International,Comedy",3.45329,3
1109912400,"Musical & Performing Arts,Documentary",3.92912,3
1111122000,"Sports & Fitness,Special Interest",3.64815,3
1111294800,"Comedy,Special Interest",3.92882,3
1111294800,"Drama,Action & Adventure,Romance,Mystery & Suspense",4.16447,3
1111294800,Drama,4.32409,4
1111554000,Horror,4.02511,3
1111554000,"Drama,Mystery & Suspense,Classics",3.30775,4
1111554000,"Mystery & Suspense,Drama",3.10092,3
1111554000,"Drama,Comedy",3.93247,2
1111554000,"Drama,Television,Mystery & Suspense",3.0895,2
1111554000,"Comedy,Romance",4.19918,5
1111554000,"Drama,Comedy",4.17534,3
1111554000,"Action & Adventure,Television",3.49495,3
1111554000,"Drama,Action & Adventure,Art House & International,Mystery & Suspense,Comedy",2.98177,2
1111554000,"Science Fiction & Fantasy,Comedy",3.64647,4
1111554000,"Horror,Art House & International,Classics",3.77195,3
1111554000,"Drama,Action & Adventure,Classics",3.04653,3
1111554000,"Mystery & Suspense,Drama",3.60228,4
1111554000,"Drama,Action & Adventure,Animation,Kids & Family,Science Fiction & Fantasy",3.80532,2
1111554000,"Television,Classics,Comedy,Documentary,Kids & Family,Musical & Performing Arts",3.45626,3
1111554000,"Drama,Special Interest",3.89921,4
1111554000,Comedy,4.34673,5
1111554000,Musical & Performing Arts,3.84275,2
1111554000,"Drama,Horror,Mystery & Suspense",3.79277,3
1111554000,"Drama,Comedy",3.74251,3
1111554000,Drama,3.33657,4
1111554000,"Comedy,Kids & Family",3.90737,3
1111554000,"Drama,Television",3.38149,2
1112760000,"Drama,Romance",4.04174,3
1113969600,"Action & Adventure,Horror",3.75589,3
1113969600,"Drama,Action & Adventure",3.74654,3
1113969600,"Drama,Comedy",3.10221,3
1113969600,"Animation,Kids & Family,Musical & Performing Arts",3.69677,4
1113969600,"Drama,Television,Mystery & Suspense",3.90359,3
1113969600,"Documentary,Classics,Special Interest",3.96389,3
1113969600,"Mystery & Suspense,Drama",3.43891,1
1113969600,"Kids & Family,Musical & Performing Arts,Classics,Comedy",3.70718,4
1113969600,"Comedy,Animation",3.8084,3
1113969600,"Art House & International,Mystery & Suspense",3.63864,4
1113969600,Comedy,3.2495,3
1113969600,"Drama,Television",4.00788,5
1113969600,"Art House & International,Drama",4.13089,5
1113969600,"Action & Adventure,Animation,Kids & Family",3.4243,4
1113969600,"Romance,Musical & Performing Arts,Classics",3.83504,3
1113969600,"Drama,Television,Art House & International,Comedy",3.42439,4
1113969600,"Documentary,Art House & International,Special Interest",4.31413,4
1113969600,Action & Adventure,4.07545,4
1113969600,Musical & Performing Arts,3.574,3
1113969600,"Mystery & Suspense,Comedy",3.23915,4
1113969600,Special Interest,3.77438,3
1113969600,Musical & Performing Arts,3.54207,4
1113969600,"Comedy,Romance",4.02906,3
1113969600,Comedy,4.34847,4
1113969600,"Drama,Classics",3.86567,3
1113969600,Drama,3.83802,3
1114056000,"Romance,Art House & International,Comedy",3.91966,4
1114056000,"Art House & International,Comedy",4.15245,4
1114660800,Sports & Fitness,3.61494,2
1114660800,"Western,Comedy",3.61909,3
1114833600,Comedy,3.95312,4
1114833600,Comedy,4.041,4
1116129600,"Drama,Art House & International,Comedy",3.69943,3
1116129600,"Drama,Classics",3.64054,3
1119412800,Drama,3.75991,3
1119412800,"Comedy,Science Fiction & Fantasy",3.62492,3
1125288000,Drama,4.51814,1
1125288000,"Romance,Classics,Comedy",4.08612,4
1125288000,"Television,Special Interest",4.37834,3
1125288000,"Action & Adventure,Animation",4.07214,4
1125288000,"Drama,Science Fiction & Fantasy,Comedy",4.17551,4
1125288000,"Drama,Action & Adventure,Mystery & Suspense",4.45199,4
1125288000,"Drama,Action & Adventure,Art House & International",4.40376,1
1125288000,"Drama,Action & Adventure,Mystery & Suspense",3.97487,4
1125288000,Drama,4.07869,3
1125288000,"Romance,Musical & Performing Arts,Classics,Comedy",4.01727,4
1125288000,Musical & Performing Arts,4.10864,3
1125288000,"Musical & Performing Arts,Documentary",4.33325,1
1125288000,"Art House & International,Television",4.49791,4
1125288000,"Western,Drama,Classics",3.90829,3
1125288000,Drama,4.13902,4
1125288000,"Documentary,Television,Comedy,Special Interest",3.90624,3
1125288000,"Western,Action & Adventure,Musical & Performing Arts,Science Fiction & Fantasy,Comedy",3.85542,3
1125288000,"Drama,Romance,Art House & International,Comedy",4.72735,5
1125288000,"Horror,Art House & International,Mystery & Suspense",4.38458,3
1125288000,"Art House & International,Drama",4.74088,5
1125288000,Comedy,4.48116,1
1125288000,"Drama,Horror,Mystery & Suspense",4.51477,4
1125288000,"Western,Drama,Action & Adventure",4.49455,3
1125288000,"Western,Drama,Romance,Classics",3.99507,4
1125288000,"Drama,Art House & International,Mystery & Suspense",3.6745,5
1125288000,"Horror,Mystery & Suspense,Classics,Science Fiction & Fantasy",4.42326,3
1125288000,Comedy,4.48307,1
1125288000,"Television,Special Interest",3.96198,4
1125288000,"Horror,Mystery & Suspense,Science Fiction & Fantasy",3.75757,4
1125288000,"Drama,Comedy",4.36913,3
1125288000,"Art House & International,Drama",4.10183,5
1125288000,"Classics,Comedy",4.57563,4
1125288000,Musical & Performing Arts,4.39176,1
1125288000,Horror,3.85192,4
1125288000,"Horror,Mystery & Suspense,Science Fiction & Fantasy",3.83636,4
1127188800,"Drama,Art House & International,Comedy",3.95871,4
1127188800,"Drama,Television",3.91407,4
1130299200,Kids & Family,3.03314,4
1130299200,"Mystery & Suspense,Comedy",3.6369,3
1130299200,Drama,4.02023,2
1130299200,"Drama,Comedy",3.47277,2
1130299200,Drama,4.11708,3
1130299200,"Drama,Romance,Classics",3.57161,4
1130299200,"Documentary,Drama,Television,Mystery & Suspense",3.33366,3
1130299200,Comedy,3.80864,3
1130299200,"Art House & International,Drama",3.61049,2
1130299200,Drama,4.07338,4
1130299200,Comedy,3.85466,4
1130299200,"Animation,Kids & Family",4.18789,4
1130299200,,3.61992,4
1130299200,"Action & Adventure,Art House & International,Science Fiction & Fantasy",3.73393,3
1130299200,"Art House & International,Drama",3.79742,3
1130299200,Art House & International,3.73676,3
1130299200,"Television,Horror,Mystery & Suspense",3.96787,4
1130299200,"Documentary,Sports & Fitness,Special Interest",3.79379,3
1131512400,"Documentary,Musical & Performing Arts,Special Interest",3.29409,3
1131598800,"Sports & Fitness,Documentary",3.5473,3
1131598800,"Drama,Comedy",4.00556,4
1131598800,"Horror,Science Fiction & Fantasy,Comedy",3.65182,3
1132808400,"Romance,Classics,Comedy",3.05544,3
1132808400,"Mystery & Suspense,Horror",3.14585,3
1132894800,"Action & Adventure,Horror,Science Fiction & Fantasy",4.20622,3
1132894800,"Drama,Comedy",3.57997,3
1132894800,"Mystery & Suspense,Action & Adventure",4.2315,5
1132894800,"Drama,Horror,Art House & International,Mystery & Suspense",3.39038,1
1132894800,"Drama,Action & Adventure,Mystery & Suspense",3.29211,2
1132894800,"Horror,Art House & International,Mystery & Suspense,Classics",4.28016,3
1132894800,Drama,3.55085,5
1132894800,"Drama,Art House & International,Mystery & Suspense,Comedy",3.47302,4
1132894800,"Action & Adventure,Mystery & Suspense",3.81556,3
1132894800,Horror,3.78666,3
1132894800,"Drama,Romance,Classics",3.83121,3
1132894800,Comedy,3.61016,4
1132894800,"Art House & International,Drama",3.90352,4
1132894800,"Action & Adventure,Art House & International,Comedy",3.59487,3
1132894800,"Drama,Action & Adventure,Comedy",3.49739,3
1132894800,Special Interest,4.11497,3
1132894800,"Action & Adventure,Comedy",3.66448,4
1132894800,Comedy,4.20857,3
1132894800,"Drama,Romance,Art House & International",3.59038,4
1132894800,"Drama,Romance",4.12168,3
1133499600,"Action & Adventure,Comedy",2.25694,1
1133672400,"Documentary,Musical & Performing Arts,Special Interest",3.86629,3
1133672400,"Drama,Action & Adventure,Mystery & Suspense,Classics",3.69648,3
1133672400,"Drama,Comedy",4.18626,3
1133672400,"Drama,Classics",3.81305,3
1133672400,"Animation,Kids & Family",3.88002,4
1133672400,Horror,3.72776,4
1133672400,"Animation,Kids & Family,Art House & International",3.65233,3
1133672400,"Documentary,Special Interest",3.70569,4
1133672400,"Drama,Classics",3.19582,4
1133672400,"Drama,Action & Adventure,Art House & International",3.51405,3
1133672400,"Documentary,Action & Adventure,Sports & Fitness,Special Interest",2.4581,3
1133672400,"Action & Adventure,Kids & Family",3.0118,3
1133672400,"Documentary,Drama,Musical & Performing Arts",3.92702,3
1133672400,Comedy,3.80983,4
1133672400,Drama,3.71994,4
1133672400,"Television,Musical & Performing Arts",3.84251,4
1133672400,"Drama,Animation,Art House & International,Comedy",4.04434,3
1133672400,"Mystery & Suspense,Drama",3.35704,3
1133672400,Musical & Performing Arts,3.53075,3
1133672400,Special Interest,3.63624,3
1133672400,"Drama,Action & Adventure,Romance,Classics,Comedy",3.38043,2
1133672400,"Drama,Action & Adventure,Art House & International,Classics",3.31437,3
1133672400,"Drama,Romance,Art House & International,Mystery & Suspense",3.66804,3
1133672400,"Television,Science Fiction & Fantasy",3.61594,3
1133672400,"Television,Kids & Family",3.4408,3
1133672400,Drama,3.1895,4
1133672400,Special Interest,3.73127,3
1133672400,"Documentary,Television,Musical & Performing Arts,Art House & International",3.97405,3
1133672400,"Comedy,Kids & Family",3.9117,3
1133672400,"Drama,Action & Adventure,Science Fiction & Fantasy",3.0507,3
1133672400,Art House & International,2.98914,3
1133672400,Comedy,3.61606,3
1133672400,"Drama,Kids & Family,Classics",3.78744,3
1133672400,"Drama,Action & Adventure,Classics",3.69565,4
1133672400,"Art House & International,Drama",3.83059,3
1133672400,Sports & Fitness,3.33161,3
1133672400,"Action & Adventure,Kids & Family,Mystery & Suspense,Science Fiction & Fantasy",3.38451,3
1133672400,"Drama,Television,Mystery & Suspense",3.45382,3
1133672400,Drama,3.46492,3
1133672400,Musical & Performing Arts,3.82445,4
1133672400,Horror,3.67334,4
1133672400,Comedy,2.66162,3
1133672400,Action & Adventure,3.65864,4
1133672400,"Drama,Romance,Comedy",3.31691,3
1133672400,Science Fiction & Fantasy,3.9415,3
1133672400,"Musical & Performing Arts,Kids & Family",4.03794,5
1133672400,Adult,3.4641,4
1133672400,"Drama,Art House & International,Mystery & Suspense",3.30086,3
1133672400,"Drama,Romance",4.001,4
1133672400,"Drama,Mystery & Suspense,Classics",3.55764,4
1133672400,"Documentary,Drama,Sports & Fitness",4.02967,3
1133672400,"Documentary,Special Interest",4.09256,3
1133672400,"Animation,Kids & Family,Comedy",3.20925,3
1133672400,"Musical & Performing Arts,Documentary",2.67056,3
1133672400,"Documentary,Television,Musical & Performing Arts,Special Interest",3.67295,3
1133672400,,3.58377,3
1133672400,"Action & Adventure,Kids & Family,Science Fiction & Fantasy",3.93997,3
1133672400,"Romance,Classics,Comedy",3.93185,3
1133672400,Art House & International,3.90921,3
1133672400,"Drama,Action & Adventure,Art House & International,Mystery & Suspense,Comedy",3.7238,3
1133672400,"Science Fiction & Fantasy,Comedy",3.32794,3
1133672400,"Drama,Romance",3.76203,3
